Feature	MeanSHAP	Group
cd_prop_ESR2_10.0	0.000135328141768986	Sig90
cd_ESRRA_8.0	0.000323999595287342	Sig70
cd_prop_ESRRA_8.0	0.000249110140111799	Sig80
cd_ESRRA_10.0	0.000119885172981798	Sig90
cd_prop_ESRRA_10.0	0.000192597263690843	Sig80
cd_ESRRB_8.0	0.000423610505832091	Sig70
cd_prop_ESRRB_8.0	0.00098548891692103	Sig50
cd_ESRRB_10.0	0.000935649623736336	Sig50
cd_prop_ESRRB_10.0	0.000534682783213713	Sig60
cd_ESX1_8.0	0.000174730349163132	Sig80
cd_prop_ESX1_8.0	5.99131628555174e-05	Other
cd_ESX1_10.0	0.000180097411566145	Sig80
cd_prop_ESX1_10.0	0.00016269952525099	Sig90
cd_ETS1_8.0	2.44688931066793e-05	Other
cd_prop_ETS1_8.0	7.69728637905635e-05	Sig90
cd_ETS1_10.0	2.91861885902928e-05	Other
cd_prop_ETS1_10.0	1.51156499106817e-05	Other
cd_ETS2_8.0	0.000182450193659765	Sig80
cd_prop_ETS2_8.0	0.000276106549737031	Sig80
cd_ETS2_10.0	0.000175809108563843	Sig80
cd_prop_ETS2_10.0	0.000260106147994768	Sig80
cd_ETV1_8.0	0.000310490885113083	Sig70
cd_prop_ETV1_8.0	0.000199943305230977	Sig80
cd_ETV1_10.0	0.000317211287045602	Sig70
cd_prop_ETV1_10.0	0.000634458940494625	Sig60
cd_ETV2_8.0	0.00039596496900683	Sig70
cd_prop_ETV2_8.0	0.00077231231398013	Sig50
cd_ETV2_10.0	0.00048268572700098	Sig70
cd_prop_ETV2_10.0	0.000621539015111674	Sig60
cd_ETV2::DRGX_8.0	0.000819421333338214	Sig50
cd_prop_ETV2::DRGX_8.0	0.000746714898923168	Sig60
cd_ETV2::DRGX_10.0	0.00067452028379035	Sig60
cd_prop_ETV2::DRGX_10.0	0.000923845394777629	Sig50
cd_ETV2::FIGLA_8.0	6.59202829060608e-05	Other
cd_prop_ETV2::FIGLA_8.0	0.000231241700848014	Sig80
cd_ETV2::FIGLA_10.0	0.000161013995254897	Sig90
cd_prop_ETV2::FIGLA_10.0	0.000601712143944459	Sig60
cd_ETV2::FOXI1_8.0	0.000148954889182489	Sig90
cd_prop_ETV2::FOXI1_8.0	0.000178224736322725	Sig80
cd_ETV2::FOXI1_10.0	0.000330349209413568	Sig70
cd_prop_ETV2::FOXI1_10.0	0.000131756753051939	Sig90
cd_ETV2::HOXB13_8.0	0.000144822695338186	Sig90
cd_prop_ETV2::HOXB13_8.0	8.87414327348387e-05	Sig90
cd_ETV2::HOXB13_10.0	7.98805299714712e-05	Sig90
cd_prop_ETV2::HOXB13_10.0	0.000184648664169062	Sig80
cd_ETV3_8.0	0.000227440077022742	Sig80
cd_prop_ETV3_8.0	0.000170353009845271	Sig90
cd_ETV3_10.0	0.000283342850139812	Sig80
cd_prop_ETV3_10.0	0.00018385464241066	Sig80
cd_ETV4_8.0	0.000140802462187397	Sig90
cd_prop_ETV4_8.0	2.18870723278812e-05	Other
cd_ETV4_10.0	4.83286012739539e-05	Other
cd_prop_ETV4_10.0	2.94173949070321e-05	Other
cd_ETV5_8.0	0.000215873806919053	Sig80
cd_prop_ETV5_8.0	0.000170456000213978	Sig90
cd_ETV5_10.0	0.000258707414643319	Sig80
cd_prop_ETV5_10.0	9.63860347639761e-05	Sig90
cd_ETV5::DRGX_8.0	0.00031679949837801	Sig70
cd_prop_ETV5::DRGX_8.0	0.000108025546129782	Sig90
cd_ETV5::DRGX_10.0	0.000441469199792957	Sig70
cd_prop_ETV5::DRGX_10.0	0.000179312431685952	Sig80
cd_ETV5::FIGLA_8.0	0.000273042642220389	Sig80
cd_prop_ETV5::FIGLA_8.0	0.00014122197205106	Sig90
cd_ETV5::FIGLA_10.0	0.00021372070231387	Sig80
cd_prop_ETV5::FIGLA_10.0	0.000168791731753475	Sig90
cd_ETV5::FOXI1_8.0	8.89835280459762e-05	Sig90
cd_prop_ETV5::FOXI1_8.0	3.41969609900993e-05	Other
cd_ETV5::FOXI1_10.0	7.42578886008116e-05	Sig90
cd_prop_ETV5::FOXI1_10.0	0.000102889831614131	Sig90
cd_ETV5::FOXO1_8.0	0.000780422797878132	Sig50
cd_prop_ETV5::FOXO1_8.0	0.000376049289359955	Sig70
cd_ETV5::FOXO1_10.0	0.000755536604055109	Sig60
cd_prop_ETV5::FOXO1_10.0	0.000617570258025135	Sig60
cd_ETV5::HOXA2_8.0	0.000225558032997482	Sig80
cd_prop_ETV5::HOXA2_8.0	0.000176122753803354	Sig80
cd_ETV5::HOXA2_10.0	0.00014794256708683	Sig90
cd_prop_ETV5::HOXA2_10.0	0.000232829471165508	Sig80
cd_ETV6_8.0	0.00103829605459217	Sig50
cd_prop_ETV6_8.0	0.000602810343121621	Sig60
cd_ETV6_10.0	0.000353456129335691	Sig70
cd_prop_ETV6_10.0	0.000397192916299692	Sig70
cd_ETV7_8.0	0.000395114881736652	Sig70
cd_prop_ETV7_8.0	0.000838706902362765	Sig50
cd_ETV7_10.0	0.000475478987057322	Sig70
cd_prop_ETV7_10.0	0.000404855070814968	Sig70
cd_EWSR1-FLI1_8.0	9.43955625017272e-05	Sig90
cd_prop_EWSR1-FLI1_8.0	9.68489801088024e-05	Sig90
cd_EWSR1-FLI1_10.0	0.000114508420317497	Sig90
cd_prop_EWSR1-FLI1_10.0	0.000156520032297151	Sig90
cd_FERD3L_8.0	0.000760588616761365	Sig50
cd_prop_FERD3L_8.0	0.000349478074445726	Sig70
cd_FERD3L_10.0	0.00053297002378279	Sig60
cd_prop_FERD3L_10.0	0.000265117212329224	Sig80
cd_FEV_8.0	0.000161310302594979	Sig90
cd_prop_FEV_8.0	0.000166129188788813	Sig90
cd_FEV_10.0	2.051254922174e-05	Other
cd_prop_FEV_10.0	2.48418117093672e-05	Other
cd_FEZF2_8.0	0.00069671021733946	Sig60
cd_prop_FEZF2_8.0	0.00047635806505133	Sig70
cd_FEZF2_10.0	0.000126074707157762	Sig90
cd_prop_FEZF2_10.0	0.000905642731095024	Sig50
cd_FLI1_8.0	0.000117090323179588	Sig90
cd_prop_FLI1_8.0	8.17036408555463e-05	Sig90
cd_FLI1_10.0	7.6448579168858e-05	Sig90
cd_prop_FLI1_10.0	7.40197695796148e-05	Sig90
cd_FLI1::DRGX_8.0	0.000360323959347016	Sig70
cd_prop_FLI1::DRGX_8.0	0.000394651980528888	Sig70
cd_FLI1::DRGX_10.0	0.000218656540639279	Sig80
cd_prop_FLI1::DRGX_10.0	0.000500439025258679	Sig60
cd_FLI1::FOXI1_8.0	0.000145761864850793	Sig90
cd_prop_FLI1::FOXI1_8.0	2.56550568936427e-05	Other
cd_FLI1::FOXI1_10.0	9.31814077758171e-05	Sig90
cd_prop_FLI1::FOXI1_10.0	0.000125166629255992	Sig90
cd_FOS_8.0	0.000327589123834215	Sig70
cd_prop_FOS_8.0	0.000370289260916453	Sig70
cd_FOS_10.0	0.000311615128143161	Sig70
cd_prop_FOS_10.0	8.48780836409025e-05	Sig90
cd_FOS::JUN_8.0	9.15764606891469e-05	Sig90
cd_prop_FOS::JUN_8.0	6.14974856934445e-05	Other
cd_FOS::JUN_10.0	2.86583328842054e-05	Other
cd_prop_FOS::JUN_10.0	6.73319296282361e-05	Other
cd_FOS::JUNB_8.0	0.0001111898820552	Sig90
cd_prop_FOS::JUNB_8.0	7.1773024100296e-05	Sig90
cd_FOS::JUNB_10.0	0.000267915203085527	Sig80
cd_prop_FOS::JUNB_10.0	1.74021358643912e-05	Other
cd_FOS::JUND_8.0	4.70645015937169e-05	Other
cd_prop_FOS::JUND_8.0	3.77591217191627e-05	Other
cd_FOS::JUND_10.0	4.14566595640766e-05	Other
cd_prop_FOS::JUND_10.0	6.42622168240252e-05	Other
cd_FOSB::JUN_8.0	0.000244011049997043	Sig80
cd_prop_FOSB::JUN_8.0	0.000106322266189387	Sig90
cd_FOSB::JUN_10.0	0.000239639056682194	Sig80
cd_prop_FOSB::JUN_10.0	0.000126215073839725	Sig90
cd_FOSB::JUNB_8.0	0.000196495410650833	Sig80
cd_prop_FOSB::JUNB_8.0	0.000167389679514815	Sig90
cd_FOSB::JUNB_10.0	0.00010928413156796	Sig90
cd_prop_FOSB::JUNB_10.0	0.000110155685060293	Sig90
cd_FOSL1_8.0	2.60740494221644e-05	Other
cd_prop_FOSL1_8.0	2.23577218814566e-05	Other
cd_FOSL1_10.0	5.05561773069638e-05	Other
cd_prop_FOSL1_10.0	2.54511276131267e-05	Other
cd_FOSL1::JUN_8.0	9.04446401721677e-05	Sig90
cd_prop_FOSL1::JUN_8.0	6.07574979371985e-06	Other
cd_FOSL1::JUN_10.0	0.000295957484370908	Sig80
cd_prop_FOSL1::JUN_10.0	8.06122363074082e-05	Sig90
cd_FOSL1::JUNB_8.0	6.77138838491291e-05	Other
cd_prop_FOSL1::JUNB_8.0	3.15241067037414e-05	Other
cd_FOSL1::JUNB_10.0	9.4430769040552e-06	Other
cd_prop_FOSL1::JUNB_10.0	1.5847341997328e-06	Other
cd_FOSL1::JUND_8.0	9.71034921780981e-05	Sig90
cd_prop_FOSL1::JUND_8.0	0.000177623289416842	Sig80
cd_FOSL1::JUND_10.0	9.21508747767779e-05	Sig90
cd_prop_FOSL1::JUND_10.0	0.00019891961197507	Sig80
cd_FOSL2_8.0	0.000179292586332146	Sig80
cd_prop_FOSL2_8.0	0.000537101019863821	Sig60
cd_FOSL2_10.0	0.000273832700815549	Sig80
cd_prop_FOSL2_10.0	0.000305784722824546	Sig70
cd_FOSL2::JUN_8.0	0.000230671273856901	Sig80
cd_prop_FOSL2::JUN_8.0	1.9175819615461e-05	Other
cd_FOSL2::JUN_10.0	0.000130893169334322	Sig90
cd_prop_FOSL2::JUN_10.0	0.000122279454089788	Sig90
cd_FOSL2::JUNB_8.0	0.000249960646946348	Sig80
cd_prop_FOSL2::JUNB_8.0	7.67523946948305e-05	Sig90
cd_FOSL2::JUNB_10.0	0.000187138579628113	Sig80
cd_prop_FOSL2::JUNB_10.0	0.000389536892184366	Sig70
cd_FOSL2::JUND_8.0	8.09909985027211e-05	Sig90
cd_prop_FOSL2::JUND_8.0	3.09585166623225e-05	Other
cd_FOSL2::JUND_10.0	1.58725533273627e-05	Other
cd_prop_FOSL2::JUND_10.0	3.97995876871045e-05	Other
cd_FOXA1_8.0	0.000371888579011619	Sig70
cd_prop_FOXA1_8.0	0.000255219705893414	Sig80
cd_FOXA1_10.0	0.00026542711105149	Sig80
cd_prop_FOXA1_10.0	9.57858274887438e-05	Sig90
cd_FOXA2_8.0	0.000393728841387651	Sig70
cd_prop_FOXA2_8.0	0.000214573758984636	Sig80
cd_FOXA2_10.0	0.000142229590219225	Sig90
cd_prop_FOXA2_10.0	8.79730925071259e-05	Sig90
cd_FOXA3_8.0	6.79657146538288e-05	Other
cd_prop_FOXA3_8.0	0.000132272178984132	Sig90
cd_FOXA3_10.0	9.12618916869093e-05	Sig90
cd_prop_FOXA3_10.0	5.23593919386744e-05	Other
cd_FOXB1_8.0	0.000368044219812552	Sig70
cd_prop_FOXB1_8.0	0.000446271600652631	Sig70
cd_FOXB1_10.0	0.000778583682625337	Sig50
cd_prop_FOXB1_10.0	0.000172188745609578	Sig90
cd_FOXC1_8.0	8.83090913675819e-05	Sig90
cd_prop_FOXC1_8.0	4.89172664183437e-05	Other
cd_FOXC1_10.0	0.000309049003263607	Sig70
cd_prop_FOXC1_10.0	5.55581874015404e-05	Other
cd_FOXC2_8.0	0.000154100908294367	Sig90
cd_prop_FOXC2_8.0	8.48117864639627e-05	Sig90
cd_FOXC2_10.0	0.000365439206843203	Sig70
cd_prop_FOXC2_10.0	0.000163020322369188	Sig90
cd_FOXD1_8.0	4.71393630324696e-05	Other
cd_prop_FOXD1_8.0	0.000104675815763698	Sig90
cd_FOXD1_10.0	7.59366716009765e-05	Sig90
cd_prop_FOXD1_10.0	0.000193751541239881	Sig80
cd_FOXD2_8.0	0.000345007850956205	Sig70
cd_prop_FOXD2_8.0	0.000217858686795833	Sig80
cd_FOXD2_10.0	0.000392371341673384	Sig70
cd_prop_FOXD2_10.0	0.000293534280032998	Sig80
cd_FOXD3_8.0	9.54919153034097e-05	Sig90
cd_prop_FOXD3_8.0	0.000121311943331642	Sig90
cd_FOXD3_10.0	0.000157622562924366	Sig90
cd_prop_FOXD3_10.0	0.000231036591281512	Sig80
cd_FOXE1_8.0	0.000108800549973168	Sig90
cd_prop_FOXE1_8.0	7.98159735886464e-05	Sig90
cd_FOXE1_10.0	0.000225553352209234	Sig80
cd_prop_FOXE1_10.0	9.08207457574145e-05	Sig90
cd_FOXF2_8.0	0.000240893418649623	Sig80
cd_prop_FOXF2_8.0	0.000566961106904748	Sig60
cd_FOXF2_10.0	7.68731738360039e-05	Sig90
cd_prop_FOXF2_10.0	0.000191349326611589	Sig80
cd_FOXG1_8.0	8.01955644894482e-05	Sig90
cd_prop_FOXG1_8.0	0.000208628451873074	Sig80
cd_FOXG1_10.0	9.51542453360557e-05	Sig90
cd_prop_FOXG1_10.0	0.000145126037602673	Sig90
cd_FOXH1_8.0	0.000211045904982238	Sig80
cd_prop_FOXH1_8.0	0.000277011890531339	Sig80
cd_FOXH1_10.0	0.000253339959462527	Sig80
cd_prop_FOXH1_10.0	0.000458904303301406	Sig70
cd_FOXI1_8.0	0.000100507579668604	Sig90
cd_prop_FOXI1_8.0	0.000111007774837137	Sig90
cd_FOXI1_10.0	9.59867639195969e-05	Sig90
cd_prop_FOXI1_10.0	0.000114663552945145	Sig90
cd_FOXJ2::ELF1_8.0	0.000518602387852628	Sig60
cd_prop_FOXJ2::ELF1_8.0	0.000401775461618954	Sig70
cd_FOXJ2::ELF1_10.0	0.00062333031670803	Sig60
cd_prop_FOXJ2::ELF1_10.0	0.000148888925133157	Sig90
cd_FOXK1_8.0	0.000165154784475135	Sig90
cd_prop_FOXK1_8.0	0.000169266973728944	Sig90
cd_FOXK1_10.0	9.02918907268658e-05	Sig90
cd_prop_FOXK1_10.0	9.76573363769926e-05	Sig90
cd_FOXK2_8.0	0.000130444039068828	Sig90
cd_prop_FOXK2_8.0	0.000165499960769401	Sig90
cd_FOXK2_10.0	3.94993836300329e-05	Other
cd_prop_FOXK2_10.0	0.000150158157275913	Sig90
cd_FOXL1_8.0	0.000169404014829929	Sig90
cd_prop_FOXL1_8.0	0.000107691863617771	Sig90
cd_FOXL1_10.0	1.49624646861002e-05	Other
cd_prop_FOXL1_10.0	6.94611475571096e-05	Other
cd_FOXN3_8.0	9.59577850125336e-05	Sig90
cd_prop_FOXN3_8.0	0.000102543537511427	Sig90
cd_FOXN3_10.0	0.000300698633074973	Sig80
cd_prop_FOXN3_10.0	5.69606308690107e-05	Other
cd_FOXO1::ELF1_8.0	0.000190633676427747	Sig80
cd_prop_FOXO1::ELF1_8.0	0.000103063643267793	Sig90
cd_FOXO1::ELF1_10.0	0.000571020169453472	Sig60
cd_prop_FOXO1::ELF1_10.0	0.000245360312972787	Sig80
cd_FOXO1::ELK1_8.0	0.000452643303522664	Sig70
cd_prop_FOXO1::ELK1_8.0	0.000510730522237076	Sig60
cd_FOXO1::ELK1_10.0	0.000317074212373472	Sig70
cd_prop_FOXO1::ELK1_10.0	0.000412934152625249	Sig70
cd_FOXO1::ELK3_8.0	0.000106119284962257	Sig90
cd_prop_FOXO1::ELK3_8.0	3.60877332247161e-05	Other
cd_FOXO1::ELK3_10.0	7.70192945279752e-05	Sig90
cd_prop_FOXO1::ELK3_10.0	7.78929278576202e-05	Sig90
cd_FOXO1::FLI1_8.0	0.000539698859130934	Sig60
cd_prop_FOXO1::FLI1_8.0	0.000225720710976191	Sig80
cd_FOXO1::FLI1_10.0	2.9017406894467e-05	Other
cd_prop_FOXO1::FLI1_10.0	3.95867726393893e-06	Other
cd_FOXO4_8.0	0.000165023285933215	Sig90
cd_prop_FOXO4_8.0	0.000127933132905822	Sig90
cd_FOXO4_10.0	0.000122263584899109	Sig90
cd_prop_FOXO4_10.0	0.000189621918601408	Sig80
cd_FOXO6_8.0	5.33243852644822e-05	Other
cd_prop_FOXO6_8.0	4.86364294855069e-05	Other
cd_FOXO6_10.0	6.53921521921209e-05	Other
cd_prop_FOXO6_10.0	7.79943525566869e-05	Sig90
cd_FOXP1_8.0	6.10800102503613e-05	Other
cd_prop_FOXP1_8.0	0.000156640814634615	Sig90
cd_FOXP1_10.0	8.57627080156912e-05	Sig90
cd_prop_FOXP1_10.0	0.000109460022596351	Sig90
cd_FOXP2_8.0	9.13734698025313e-05	Sig90
cd_prop_FOXP2_8.0	4.50202342733305e-05	Other
cd_FOXP2_10.0	0.00017058607205431	Sig90
cd_prop_FOXP2_10.0	0.000173122360328444	Sig80
cd_FOXP3_8.0	5.67214471629455e-05	Other
cd_prop_FOXP3_8.0	9.2086174696312e-05	Sig90
cd_FOXP3_10.0	9.43343641498722e-05	Sig90
cd_prop_FOXP3_10.0	3.3948661980475e-05	Other
cd_FOXP4_8.0	0.000165091177854804	Sig90
cd_prop_FOXP4_8.0	0.000120440540419496	Sig90
cd_FOXP4_10.0	0.000183638900217384	Sig80
cd_prop_FOXP4_10.0	0.000242779088577532	Sig80
cd_FOXS1_8.0	0.000173673384920114	Sig80
cd_prop_FOXS1_8.0	0.000125808327000055	Sig90
cd_FOXS1_10.0	0.000262279287024899	Sig80
cd_prop_FOXS1_10.0	5.55456015946346e-05	Other
cd_GABPA_8.0	0.000247581302253865	Sig80
cd_prop_GABPA_8.0	0.000601660569564715	Sig60
cd_GABPA_10.0	0.000267581559669719	Sig80
cd_prop_GABPA_10.0	0.000126079444944614	Sig90
cd_GATA1_8.0	0.000150593856132297	Sig90
cd_prop_GATA1_8.0	4.06519673465148e-05	Other
cd_GATA1_10.0	0.000116330487913697	Sig90
cd_prop_GATA1_10.0	5.28249204170588e-05	Other
cd_GATA1::TAL1_8.0	0.000590159810799958	Sig60
cd_prop_GATA1::TAL1_8.0	0.000426754675566974	Sig70
cd_GATA1::TAL1_10.0	0.000237302358272294	Sig80
cd_prop_GATA1::TAL1_10.0	0.000215956722063267	Sig80
cd_GATA2_8.0	8.50089397787396e-05	Sig90
cd_prop_GATA2_8.0	0.000435905007231705	Sig70
cd_GATA2_10.0	0.000277660698462521	Sig80
cd_prop_GATA2_10.0	0.000798267555058502	Sig50
cd_GATA4_8.0	0.000212292491546342	Sig80
cd_prop_GATA4_8.0	0.000443328219004954	Sig70
cd_GATA4_10.0	0.000120310308519625	Sig90
cd_prop_GATA4_10.0	0.000132273296400599	Sig90
cd_GATA5_8.0	0.000362394800917669	Sig70
cd_prop_GATA5_8.0	0.000134882477131851	Sig90
cd_GATA5_10.0	0.000524013894219981	Sig60
cd_prop_GATA5_10.0	0.000619228017142171	Sig60
cd_GATA6_8.0	0.000370955636375653	Sig70
cd_prop_GATA6_8.0	0.00096476775627304	Sig50
cd_GATA6_10.0	0.000583113514837896	Sig60
cd_prop_GATA6_10.0	0.00112096607599271	Sig50
cd_GBX1_8.0	0.000177300089679158	Sig80
cd_prop_GBX1_8.0	9.36546038108005e-05	Sig90
cd_GBX1_10.0	0.000122587865922776	Sig90
cd_prop_GBX1_10.0	6.24234640000952e-05	Other
cd_GCM1_8.0	3.23962236713647e-05	Other
cd_prop_GCM1_8.0	0.000631599655751361	Sig60
cd_GCM1_10.0	0.000503695130141245	Sig60
cd_prop_GCM1_10.0	0.000623577919312391	Sig60
cd_GCM2_8.0	9.24198308050554e-05	Sig90
cd_prop_GCM2_8.0	0.00029560114701129	Sig80
cd_GCM2_10.0	2.75310859163391e-05	Other
cd_prop_GCM2_10.0	0.000103200140081323	Sig90
cd_GFI1_8.0	0.000489126385543658	Sig70
cd_prop_GFI1_8.0	0.000109736323007083	Sig90
cd_GFI1_10.0	0.000402102965161222	Sig70
cd_prop_GFI1_10.0	0.000238537001388722	Sig80
cd_GLI3_8.0	0	Other
cd_prop_GLI3_8.0	0	Other
cd_GLI3_10.0	0	Other
cd_prop_GLI3_10.0	0	Other
cd_GLIS1_8.0	2.24717110424945e-05	Other
cd_prop_GLIS1_8.0	3.15362900778855e-05	Other
cd_GLIS1_10.0	6.53830429756375e-05	Other
cd_prop_GLIS1_10.0	6.2183138875117e-05	Other
cd_GLIS2_8.0	0.000425914616828866	Sig70
cd_prop_GLIS2_8.0	3.71202302164084e-05	Other
cd_GLIS2_10.0	0.000240152957392674	Sig80
cd_prop_GLIS2_10.0	3.87655420217403e-05	Other
cd_GLIS3_8.0	4.65254360766759e-05	Other
cd_prop_GLIS3_8.0	0.00011159094472195	Sig90
cd_GLIS3_10.0	0	Other
cd_prop_GLIS3_10.0	0	Other
cd_GMEB2_8.0	8.13695304959003e-05	Sig90
cd_prop_GMEB2_8.0	4.57760602513217e-05	Other
cd_GMEB2_10.0	5.51049426938784e-05	Other
cd_prop_GMEB2_10.0	2.74194204162716e-05	Other
cd_GRHL1_8.0	3.65685090897791e-05	Other
cd_prop_GRHL1_8.0	4.14459891049171e-05	Other
cd_GRHL1_10.0	6.84797102731156e-05	Other
cd_prop_GRHL1_10.0	7.99097523615605e-05	Sig90
cd_GRHL2_8.0	0.000945140396820883	Sig50
cd_prop_GRHL2_8.0	0.000472532637925679	Sig70
cd_GRHL2_10.0	0.00116504082346664	Sig50
cd_prop_GRHL2_10.0	0.000428224851706195	Sig70
cd_GSX2_8.0	0.00049508867305424	Sig60
cd_prop_GSX2_8.0	0.000117079024616615	Sig90
cd_GSX2_10.0	0.000465896753049901	Sig70
cd_prop_GSX2_10.0	0.000305696075914666	Sig70
cd_HES1_8.0	0.000202360899564908	Sig80
cd_prop_HES1_8.0	0.000277514338348456	Sig80
cd_HES1_10.0	0.00017773817975329	Sig80
cd_prop_HES1_10.0	0.000129494622978875	Sig90
cd_HES2_8.0	9.51782411226386e-05	Sig90
cd_prop_HES2_8.0	0.000211476130279384	Sig80
cd_HES2_10.0	0.000208926081878205	Sig80
cd_prop_HES2_10.0	0.00022049882541392	Sig80
cd_HES5_8.0	6.76935345707707e-05	Other
cd_prop_HES5_8.0	0.000132160067593704	Sig90
cd_HES5_10.0	6.18026250776713e-05	Other
cd_prop_HES5_10.0	2.77849620366408e-05	Other
cd_HES6_8.0	0.00015015386512093	Sig90
cd_prop_HES6_8.0	0.000465941481152706	Sig70
cd_HES6_10.0	0.000536204801927156	Sig60
cd_prop_HES6_10.0	0.00111535688282826	Sig50
cd_HES7_8.0	0.000799452058488943	Sig50
cd_prop_HES7_8.0	0.00100191431171686	Sig50
cd_HES7_10.0	0.00102441912934931	Sig50
cd_prop_HES7_10.0	0.0011012965070287	Sig50
cd_HEY1_8.0	0.000184987904156644	Sig80
cd_prop_HEY1_8.0	0.000374772201200473	Sig70
cd_HEY1_10.0	0.0002528614731622	Sig80
cd_prop_HEY1_10.0	0.000280532887587123	Sig80
cd_HEY2_8.0	0.000248576215249754	Sig80
cd_prop_HEY2_8.0	0.000249174952280056	Sig80
cd_HEY2_10.0	0.00028253540612453	Sig80
cd_prop_HEY2_10.0	0.000118926163562626	Sig90
cd_HINFP_8.0	0.000511996806537637	Sig60
cd_prop_HINFP_8.0	0.000211930950719852	Sig80
cd_HINFP_10.0	0.000596008996767335	Sig60
cd_prop_HINFP_10.0	0.000441239060328454	Sig70
cd_HLF_8.0	0.000429198168485414	Sig70
cd_prop_HLF_8.0	0.00057499284865152	Sig60
cd_HLF_10.0	0.000646684822417238	Sig60
cd_prop_HLF_10.0	0.000528471696319748	Sig60
cd_HMBOX1_8.0	0.000138889458845761	Sig90
cd_prop_HMBOX1_8.0	5.90276224680716e-05	Other
cd_HMBOX1_10.0	9.41302545426222e-05	Sig90
cd_prop_HMBOX1_10.0	4.98801215990248e-05	Other
cd_HNF1A_8.0	0.00086462477520075	Sig50
cd_prop_HNF1A_8.0	0.000493672778170038	Sig70
cd_HNF1A_10.0	0	Other
cd_prop_HNF1A_10.0	0	Other
cd_HNF1B_8.0	0.00010060666693062	Sig90
cd_prop_HNF1B_8.0	9.35943321700992e-05	Sig90
cd_HNF1B_10.0	4.934187064338e-05	Other
cd_prop_HNF1B_10.0	0.000120111186094958	Sig90
cd_HNF4A_8.0	8.53140937156021e-05	Sig90
cd_prop_HNF4A_8.0	0.000108224049008603	Sig90
cd_HNF4A_10.0	0.000422388848644217	Sig70
cd_prop_HNF4A_10.0	0.000413346707705238	Sig70
cd_HNF4G_8.0	0.000455558060975218	Sig70
cd_prop_HNF4G_8.0	0.000434919552074282	Sig70
cd_HNF4G_10.0	0.000144199643510134	Sig90
cd_prop_HNF4G_10.0	0.000441431599707618	Sig70
cd_HOXA10_8.0	0.000283897542840161	Sig80
cd_prop_HOXA10_8.0	4.10661098389938e-05	Other
cd_HOXA10_10.0	9.82194235830596e-05	Sig90
cd_prop_HOXA10_10.0	7.09510010099572e-05	Sig90
cd_HOXA3_8.0	0.000301519379758579	Sig80
cd_prop_HOXA3_8.0	0.000669605453363731	Sig60
cd_HOXA3_10.0	0.000403797214325404	Sig70
cd_prop_HOXA3_10.0	0.00033038998045894	Sig70
cd_HOXA4_8.0	0.000232115432186206	Sig80
cd_prop_HOXA4_8.0	0.000186347369983376	Sig80
cd_HOXA4_10.0	0.000304173516575524	Sig70
cd_prop_HOXA4_10.0	0.000186874621408863	Sig80
cd_HOXA5_8.0	0.000219804505400904	Sig80
cd_prop_HOXA5_8.0	9.04196241358102e-06	Other
cd_HOXA5_10.0	0.000116863636055378	Sig90
cd_prop_HOXA5_10.0	1.94481928709427e-05	Other
cd_HOXA6_8.0	0.000456387293697968	Sig70
cd_prop_HOXA6_8.0	0.000336061127859191	Sig70
cd_HOXA6_10.0	0.000704893026544564	Sig60
cd_prop_HOXA6_10.0	0.000537584691672418	Sig60
cd_HOXA9_8.0	0	Other
cd_prop_HOXA9_8.0	0	Other
cd_HOXA9_10.0	0	Other
cd_prop_HOXA9_10.0	0	Other
cd_HOXB1_8.0	0.000267010297554595	Sig80
cd_prop_HOXB1_8.0	0.000523751866255075	Sig60
cd_HOXB1_10.0	0.000244676823217637	Sig80
cd_prop_HOXB1_10.0	0.000453509326191998	Sig70
cd_HOXB13_8.0	0.000473291848603425	Sig70
cd_prop_HOXB13_8.0	0.000124362248122005	Sig90
cd_HOXB13_10.0	0.000579045521834421	Sig60
cd_prop_HOXB13_10.0	0.00091448735813637	Sig50
cd_HOXB2::ELK1_8.0	0.000114627171632423	Sig90
cd_prop_HOXB2::ELK1_8.0	0.000507209243213077	Sig60
cd_HOXB2::ELK1_10.0	0.000208271968763733	Sig80
cd_prop_HOXB2::ELK1_10.0	0.000144672466991301	Sig90
cd_HOXB6_8.0	0.0002535433691411	Sig80
cd_prop_HOXB6_8.0	0.000159292323713402	Sig90
cd_HOXB6_10.0	0.000400730511188132	Sig70
cd_prop_HOXB6_10.0	0.00053216409916298	Sig60
cd_HOXB7_8.0	0.00026002793563528	Sig80
cd_prop_HOXB7_8.0	0.000141557019468735	Sig90
cd_HOXB7_10.0	0.000325398221359847	Sig70
cd_prop_HOXB7_10.0	0.000492605221372053	Sig70
cd_HOXB8_8.0	0.000356074861265067	Sig70
cd_prop_HOXB8_8.0	5.17111205120044e-05	Other
cd_HOXB8_10.0	0.000248438733850297	Sig80
cd_prop_HOXB8_10.0	0.000178727504329892	Sig80
cd_HOXB9_8.0	0.000243865409875659	Sig80
cd_prop_HOXB9_8.0	0.000347560891758875	Sig70
cd_HOXB9_10.0	0.000216303348663831	Sig80
cd_prop_HOXB9_10.0	0.000225150248893605	Sig80
cd_HOXC10_8.0	0.00040341859014992	Sig70
cd_prop_HOXC10_8.0	0.000495928073558122	Sig60
cd_HOXC10_10.0	0.00042117539508198	Sig70
cd_prop_HOXC10_10.0	0.000473615277517201	Sig70
